id,label
7947,6
7948,3
7949,3
7950,5
7951,2
7952,3
7953,4
7954,6
7955,5
7956,0
7957,5
7958,4
7959,3
7960,2
7961,3
7962,4
7963,4
7964,3
7965,0
7966,2
7967,3
7968,6
7969,3
7970,3
7971,3
7972,5
7973,4
7974,3
7975,3
7976,4
7977,2
7978,3
7979,0
7980,2
7981,3
7982,3
7983,4
7984,3
7985,3
7986,3
7987,3
7988,4
7989,3
7990,5
7991,2
7992,3
7993,4
7994,4
7995,2
7996,3
7997,3
7998,0
7999,0
8000,0
8001,0
8002,4
8003,3
8004,6
8005,5
8006,2
8007,6
8008,5
8009,3
8010,0
8011,4
8012,3
8013,2
8014,4
8015,2
8016,5
8017,0
8018,4
8019,6
8020,6
8021,5
8022,2
8023,6
8024,0
8025,2
8026,4
8027,3
8028,4
8029,3
8030,3
8031,4
8032,3
8033,3
8034,3
8035,2
8036,3
8037,2
8038,5
8039,4
8040,2
8041,3
8042,5
8043,2
8044,3
8045,2
8046,4
8047,6
8048,6
8049,3
8050,3
8051,0
8052,0
8053,2
8054,6
8055,5
8056,4
8057,3
8058,6
8059,3
8060,5
8061,4
8062,4
8063,5
8064,6
8065,3
8066,2
8067,0
8068,6
8069,0
8070,3
8071,6
8072,5
8073,6
8074,3
8075,6
8076,6
8077,0
8078,5
8079,5
8080,5
8081,3
8082,3
8083,6
8084,5
8085,5
8086,3
8087,3
8088,5
8089,3
8090,6
8091,3
8092,4
8093,4
8094,5
8095,3
8096,0
8097,3
8098,0
8099,6
8100,4
8101,6
8102,4
8103,6
8104,5
8105,6
8106,3
8107,6
8108,4
8109,4
8110,3
8111,3
8112,6
8113,0
8114,3
8115,5
8116,4
8117,3
8118,3
8119,4
8120,2
8121,3
8122,3
8123,4
8124,4
8125,6
8126,6
8127,6
8128,4
8129,3
8130,0
8131,6
8132,5
8133,5
8134,4
8135,5
8136,3
8137,5
8138,3
8139,3
8140,5
8141,6
8142,6
8143,5
8144,4
8145,4
8146,6
8147,4
8148,3
8149,0
8150,4
8151,0
8152,5
8153,4
8154,6
8155,5
8156,3
8157,4
8158,5
8159,5
8160,2
8161,2
8162,5
8163,4
8164,4
8165,4
8166,0
8167,5
8168,0
8169,4
8170,2
8171,3
8172,3
8173,5
8174,3
8175,5
8176,3
8177,3
8178,4
8179,6
8180,3
8181,6
8182,0
8183,6
8184,4
8185,6
8186,6
8187,2
8188,3
8189,5
8190,3
8191,3
8192,3
8193,6
8194,0
8195,4
8196,2
8197,4
8198,5
8199,4
8200,5
8201,4
8202,0
8203,4
8204,2
8205,3
8206,5
8207,2
8208,2
8209,2
8210,5
8211,6
8212,3
8213,6
8214,6
8215,4
8216,4
8217,4
8218,2
8219,5
8220,3
8221,0
8222,3
8223,4
8224,2
8225,4
8226,3
8227,3
8228,3
8229,3
8230,6
8231,6
8232,5
8233,6
8234,3
8235,3
8236,3
8237,4
8238,4
8239,2
8240,2
8241,6
8242,2
8243,3
8244,3
8245,3
8246,5
8247,6
8248,4
8249,4
8250,6
8251,3
8252,4
8253,0
8254,3
8255,6
8256,3
8257,2
8258,6
8259,3
8260,3
8261,3
8262,6
8263,4
8264,6
8265,3
8266,4
8267,4
8268,3
8269,3
8270,0
8271,2
8272,0
8273,2
8274,5
8275,0
8276,3
8277,4
8278,6
8279,3
8280,6
8281,4
8282,3
8283,6
8284,3
8285,6
8286,4
8287,4
8288,3
8289,0
8290,4
8291,4
8292,3
8293,3
8294,3
8295,6
8296,5
8297,5
8298,3
8299,0
8300,3
8301,3
8302,5
8303,3
8304,4
8305,3
8306,3
8307,4
8308,4
8309,3
8310,3
8311,6
8312,6
8313,5
8314,4
8315,1
8316,3
8317,4
8318,6
8319,3
8320,3
8321,4
8322,3
8323,0
8324,5
8325,5
8326,3
8327,3
8328,5
8329,5
8330,0
8331,3
8332,3
8333,4
8334,3
8335,3
8336,4
8337,2
8338,3
8339,3
8340,4
8341,6
8342,5
8343,2
8344,0
8345,2
8346,4
8347,3
8348,6
8349,4
8350,5
8351,2
8352,6
8353,1
8354,3
8355,3
8356,3
8357,4
8358,4
8359,3
8360,4
8361,4
8362,4
8363,3
8364,2
8365,6
8366,2
8367,5
8368,5
8369,2
8370,2
8371,0
8372,3
8373,6
8374,3
8375,6
8376,3
8377,3
8378,2
8379,1
8380,4
8381,6
8382,5
8383,4
8384,4
8385,2
8386,0
8387,3
8388,6
8389,6
8390,4
8391,3
8392,6
8393,3
8394,6
8395,3
8396,4
8397,3
8398,3
8399,5
8400,6
8401,3
8402,6
8403,4
8404,5
8405,2
8406,3
8407,6
8408,5
8409,5
8410,3
8411,6
8412,6
8413,0
8414,4
8415,2
8416,0
8417,4
8418,3
8419,2
8420,4
8421,5
8422,5
8423,0
8424,3
8425,6
8426,5
8427,5
8428,6
8429,4
8430,4
8431,0
8432,0
8433,4
8434,3
8435,3
8436,5
8437,6
8438,0
8439,5
8440,4
8441,6
8442,3
8443,6
8444,3
8445,3
8446,4
8447,3
8448,5
8449,3
8450,6
8451,6
8452,4
8453,2
8454,4
8455,4
8456,6
8457,3
8458,0
8459,5
8460,3
8461,4
8462,5
8463,5
8464,5
8465,4
8466,2
8467,3
8468,5
8469,4
8470,3
8471,4
8472,4
8473,3
8474,2
8475,2
8476,3
8477,4
8478,3
8479,3
8480,3
8481,5
8482,0
8483,4
8484,3
8485,5
8486,5
8487,2
8488,3
8489,5
8490,3
8491,6
8492,6
8493,3
8494,3
8495,4
8496,3
8497,3
8498,6
8499,2
8500,0
8501,6
8502,5
8503,2
8504,3
8505,4
8506,5
8507,3
8508,5
8509,1
8510,3
8511,3
8512,1
8513,3
8514,6
8515,0
8516,6
8517,3
8518,5
8519,0
8520,5
8521,6
8522,2
8523,5
8524,6
8525,4
8526,3
8527,6
8528,0
8529,3
8530,5
8531,3
8532,3
8533,6
8534,2
8535,0
8536,6
8537,3
8538,6
8539,3
8540,3
8541,2
8542,3
8543,3
8544,3
8545,3
8546,4
8547,2
8548,3
8549,6
8550,0
8551,4
8552,4
8553,2
8554,3
8555,4
8556,0
8557,4
8558,6
8559,3
8560,5
8561,6
8562,3
8563,3
8564,4
8565,5
8566,4
8567,6
8568,6
8569,5
8570,3
8571,6
8572,6
8573,1
8574,5
8575,6
8576,5
8577,3
8578,4
8579,3
8580,0
8581,0
8582,6
8583,3
8584,2
8585,1
8586,2
8587,4
8588,2
8589,5
8590,5
8591,3
8592,5
8593,4
8594,3
8595,3
8596,4
8597,6
8598,4
8599,6
8600,4
8601,6
8602,6
8603,6
8604,4
8605,5
8606,3
8607,3
8608,0
8609,0
8610,6
8611,6
8612,0
8613,4
8614,4
8615,6
8616,4
8617,6
8618,5
8619,3
8620,3
8621,4
8622,3
8623,4
8624,3
8625,5
8626,3
8627,2
8628,1
8629,4
8630,0
8631,5
8632,4
8633,0
8634,4
8635,6
8636,3
8637,2
8638,3
8639,4
8640,5
8641,3
8642,4
8643,6
8644,4
8645,6
8646,0
8647,4
8648,6
8649,3
8650,5
8651,3
8652,3
8653,4
8654,4
8655,4
8656,5
8657,3
8658,3
8659,4
8660,6
8661,4
8662,3
8663,6
8664,6
8665,0
8666,4
8667,3
8668,0
8669,2
8670,6
8671,2
8672,2
8673,5
8674,3
8675,5
8676,3
8677,3
8678,6
8679,4
8680,6
8681,2
8682,3
8683,5
8684,6
8685,0
8686,4
8687,6
8688,2
8689,2
8690,6
8691,5
8692,2
8693,3
8694,6
8695,4
8696,4
8697,6
8698,5
8699,3
8700,3
8701,2
8702,2
8703,2
8704,3
8705,6
8706,0
8707,6
8708,6
8709,3
8710,0
8711,2
8712,5
8713,3
8714,3
8715,5
8716,0
8717,4
8718,4
8719,0
8720,0
8721,0
8722,3
8723,6
8724,6
8725,3
8726,1
8727,0
8728,4
8729,3
8730,2
8731,4
8732,6
8733,3
8734,0
8735,2
8736,5
8737,3
8738,2
8739,6
8740,3
8741,3
8742,3
8743,2
8744,6
8745,3
8746,0
8747,0
8748,6
8749,0
8750,6
8751,0
8752,6
8753,3
8754,3
8755,6
8756,3
8757,6
8758,4
8759,4
8760,6
8761,4
8762,3
8763,6
8764,2
8765,3
8766,3
8767,0
8768,3
8769,3
8770,6
8771,2
8772,0
8773,4
8774,3
8775,3
8776,5
8777,4
8778,5
8779,4
8780,2
8781,2
8782,6
8783,4
8784,6
8785,6
8786,5
8787,4
8788,0
8789,4
8790,2
8791,6
8792,2
8793,0
8794,3
8795,3
8796,4
8797,4
8798,0
8799,6
8800,3
8801,2
8802,4
8803,5
8804,4
8805,2
8806,4
8807,6
8808,6
8809,6
8810,4
8811,2
8812,2
8813,5
8814,6
8815,6
8816,5
8817,3
8818,5
8819,4
8820,3
8821,3
8822,2
8823,1
8824,3
8825,3
8826,0
8827,4
8828,3
8829,6
8830,4
8831,3
8832,6
8833,3
8834,4
8835,4
8836,3
8837,5
8838,3
8839,3
8840,0
8841,6
8842,6
8843,6
8844,2
8845,2
8846,4
8847,3
8848,2
8849,2
8850,6
8851,3
8852,5
8853,3
8854,6
8855,4
8856,3
8857,3
8858,4
8859,2
8860,6
8861,3
8862,4
8863,6
8864,3
8865,4
8866,4
8867,3
8868,6
8869,5
8870,4
8871,2
8872,6
8873,6
8874,4
8875,4
8876,4
8877,1
8878,4
8879,4
8880,3
8881,4
8882,6
8883,6
8884,6
8885,6
8886,3
8887,0
8888,2
8889,3
8890,4
8891,6
8892,4
8893,1
8894,6
8895,5
8896,4
8897,0
8898,0
8899,6
8900,3
8901,0
8902,0
8903,3
8904,3
8905,6
8906,5
8907,6
8908,3
8909,4
8910,4
8911,4
8912,6
8913,3
8914,3
8915,3
8916,3
8917,5
8918,2
8919,6
8920,5
8921,0
8922,6
8923,4
8924,4
8925,4
8926,5
8927,6
8928,5
8929,2
8930,4
8931,3
8932,4
8933,3
8934,0
8935,3
8936,3
8937,6
8938,6
8939,6
8940,3
8941,4
8942,6
8943,3
8944,5
8945,3
8946,6
8947,4
8948,1
8949,3
8950,5
8951,6
8952,0
8953,4
8954,0
8955,4
8956,3
8957,2
8958,3
8959,5
8960,3
8961,0
8962,4
8963,6
8964,5
8965,0
8966,3
8967,4
8968,6
8969,4
8970,2
8971,5
8972,6
8973,5
8974,4
8975,5
8976,6
8977,4
8978,2
8979,5
8980,6
8981,4
8982,2
8983,2
8984,6
8985,3
8986,6
8987,4
8988,3
8989,4
8990,2
8991,6
8992,4
8993,3
8994,3
8995,6
8996,3
8997,4
8998,2
8999,5
9000,6
9001,4
9002,0
9003,5
9004,3
9005,3
9006,6
9007,3
9008,4
9009,3
9010,5
9011,6
9012,0
9013,4
9014,4
9015,4
9016,6
9017,5
9018,6
9019,0
9020,3
9021,3
9022,5
9023,1
9024,5
9025,4
9026,2
9027,3
9028,4
9029,3
9030,0
9031,5
9032,2
9033,3
9034,2
9035,2
9036,5
9037,5
9038,5
9039,6
9040,2
9041,0
9042,3
9043,2
9044,2
9045,6
9046,6
9047,6
9048,2
9049,2
9050,6
9051,4
9052,0
9053,5
9054,6
9055,3
9056,0
9057,3
9058,4
9059,6
9060,3
9061,6
9062,2
9063,3
9064,4
9065,4
9066,4
9067,4
9068,0
9069,6
9070,3
9071,3
9072,6
9073,4
9074,6
9075,6
9076,6
9077,3
9078,3
9079,3
9080,6
9081,5
9082,6
9083,6
9084,3
9085,3
9086,3
9087,4
9088,4
9089,5
9090,1
9091,5
9092,6
9093,0
9094,3
9095,4
9096,3
9097,4
9098,2
9099,4
9100,0
9101,2
9102,6
9103,0
9104,0
9105,4
9106,6
9107,3
9108,2
9109,5
9110,3
9111,5
9112,3
9113,3
9114,3
9115,5
9116,3
9117,2
9118,5
9119,0
9120,3
9121,2
9122,3
9123,3
9124,2
9125,6
9126,2
9127,5
9128,6
9129,3
9130,2
9131,3
9132,2
9133,3
9134,3
9135,3
9136,5
9137,2
9138,4
9139,6
9140,4
9141,5
9142,4
9143,6
9144,3
9145,6
9146,3
9147,3
9148,2
9149,6
9150,0
9151,4
9152,3
9153,4
9154,4
9155,3
9156,3
9157,5
9158,4
9159,4
9160,3
9161,2
9162,5
9163,3
9164,5
9165,3
9166,3
9167,3
9168,0
9169,3
9170,6
9171,4
9172,4
9173,0
9174,3
9175,6
9176,0
9177,0
9178,3
9179,2
9180,3
9181,4
9182,4
9183,6
9184,3
9185,5
9186,6
9187,2
9188,6
9189,1
9190,6
9191,6
9192,3
9193,0
9194,2
9195,6
9196,0
9197,3
9198,5
9199,5
9200,2
9201,4
9202,3
9203,4
9204,1
9205,2
9206,3
9207,3
9208,6
9209,4
9210,6
9211,2
9212,3
9213,2
9214,4
9215,6
9216,4
9217,2
9218,0
9219,4
9220,3
9221,6
9222,3
9223,6
9224,6
9225,4
9226,6
9227,6
9228,3
9229,6
9230,6
9231,3
9232,6
9233,0
9234,0
9235,6
9236,6
9237,0
9238,3
9239,2
9240,4
9241,4
9242,3
9243,4
9244,4
9245,0
9246,4
9247,5
9248,3
9249,4
9250,6
9251,2
9252,6
9253,4
9254,6
9255,3
9256,4
9257,3
9258,0
9259,6
9260,2
9261,2
9262,6
9263,4
9264,3
9265,4
9266,0
9267,4
9268,3
9269,3
9270,4
9271,6
9272,3
9273,5
9274,3
9275,0
9276,6
9277,4
9278,3
9279,3
9280,6
9281,2
9282,4
9283,6
9284,3
9285,3
9286,3
9287,2
9288,6
9289,3
9290,3
9291,2
9292,6
9293,0
9294,3
9295,6
9296,3
9297,1
9298,3
9299,2
9300,3
9301,3
9302,4
9303,6
9304,3
9305,4
9306,2
9307,5
9308,3
9309,5
9310,3
9311,3
9312,3
9313,4
9314,6
9315,3
9316,3
9317,0
9318,3
9319,3
9320,5
9321,3
9322,3
9323,0
9324,6
9325,2
9326,3
9327,4
9328,3
9329,2
9330,3
9331,0
9332,3
9333,2
9334,5
9335,6
9336,4
9337,5
9338,0
9339,3
9340,4
9341,3
9342,0
9343,1
9344,3
9345,0
9346,2
9347,3
9348,4
9349,6
9350,3
9351,4
9352,3
9353,6
9354,5
9355,6
9356,6
9357,0
9358,3
9359,2
9360,6
9361,3
9362,6
9363,4
9364,3
9365,5
9366,1
9367,5
9368,4
9369,5
9370,0
9371,3
9372,3
9373,3
9374,0
9375,4
9376,6
9377,2
9378,4
9379,3
9380,5
9381,6
9382,4
9383,0
9384,5
9385,3
9386,3
9387,4
9388,3
9389,4
9390,6
9391,4
9392,3
9393,4
9394,5
9395,4
9396,6
9397,4
9398,6
9399,0
9400,0
9401,3
9402,3
9403,0
9404,0
9405,4
9406,2
9407,3
9408,4
9409,6
9410,6
9411,3
9412,3
9413,0
9414,3
9415,6
9416,3
9417,0
9418,0
9419,4
9420,6
9421,5
9422,6
9423,0
9424,3
9425,3
9426,6
9427,6
9428,5
9429,3
9430,6
9431,0
9432,5
9433,2
9434,6
9435,3
9436,2
9437,3
9438,6
9439,3
9440,0
9441,6
9442,3
9443,0
9444,6
9445,4
9446,2
9447,3
9448,4
9449,5
9450,5
9451,6
9452,3
9453,6
9454,4
9455,3
9456,4
9457,6
9458,2
9459,4
9460,1
9461,0
9462,5
9463,4
9464,1
9465,6
9466,6
9467,5
9468,0
9469,3
9470,5
9471,3
9472,4
9473,6
9474,4
9475,4
9476,3
9477,6
9478,5
9479,4
9480,4
9481,6
9482,3
9483,2
9484,6
9485,0
9486,3
9487,3
9488,5
9489,2
9490,0
9491,4
9492,6
9493,6
9494,6
9495,4
9496,3
9497,3
9498,4
9499,5
9500,2
9501,3
9502,6
9503,5
9504,4
9505,0
9506,5
9507,6
9508,4
9509,3
9510,4
9511,6
9512,4
9513,3
9514,3
9515,4
9516,3
9517,4
9518,3
9519,4
9520,5
9521,6
9522,6
9523,3
9524,4
9525,5
9526,0
9527,2
9528,0
9529,6
9530,2
9531,3
9532,3
9533,4
9534,3
9535,0
9536,6
9537,5
9538,3
9539,4
9540,4
9541,5
9542,3
9543,6
9544,4
9545,3
9546,5
9547,3
9548,6
9549,4
9550,6
9551,5
9552,0
9553,4
9554,3
9555,0
9556,3
9557,2
9558,4
9559,3
9560,5
9561,4
9562,3
9563,0
9564,6
9565,6
9566,4
9567,0
9568,4
9569,4
9570,3
9571,3
9572,4
9573,2
9574,6
9575,2
9576,4
9577,2
9578,4
9579,3
9580,6
9581,6
9582,5
9583,0
9584,6
9585,4
9586,0
9587,4
9588,4
9589,3
9590,4
9591,6
9592,3
9593,2
9594,3
9595,5
9596,2
9597,6
9598,3
9599,3
9600,3
9601,6
9602,4
9603,3
9604,6
9605,3
9606,2
9607,5
9608,2
9609,6
9610,4
9611,6
9612,1
9613,2
9614,3
9615,0
9616,3
9617,4
9618,3
9619,4
9620,4
9621,2
9622,3
9623,0
9624,5
9625,3
9626,5
9627,6
9628,3
9629,5
9630,5
9631,3
9632,2
9633,6
9634,6
9635,3
9636,3
9637,3
9638,6
9639,4
9640,3
9641,3
9642,3
9643,4
9644,5
9645,0
9646,5
9647,3
9648,0
9649,6
9650,5
9651,2
9652,3
9653,3
9654,1
9655,3
9656,4
9657,5
9658,4
9659,5
9660,3
9661,6
9662,2
9663,3
9664,0
9665,4
9666,6
9667,2
9668,3
9669,4
9670,3
9671,6
9672,5
9673,4
9674,4
9675,6
9676,6
9677,0
9678,6
9679,1
9680,5
9681,5
9682,6
9683,0
9684,6
9685,0
9686,6
9687,3
9688,6
9689,4
9690,0
9691,6
9692,6
9693,4
9694,3
9695,1
9696,6
9697,0
9698,6
9699,3
9700,4
9701,6
9702,3
9703,2
9704,4
9705,3
9706,3
9707,0
9708,3
9709,3
9710,6
9711,6
9712,6
9713,4
9714,3
9715,0
9716,4
9717,6
9718,3
9719,4
9720,4
9721,2
9722,4
9723,6
9724,6
9725,2
9726,4
9727,2
9728,5
9729,0
9730,4
9731,2
9732,0
9733,1
9734,3
9735,6
9736,6
9737,4
9738,1
9739,6
9740,3
9741,4
9742,5
9743,6
9744,6
9745,4
9746,0
9747,4
9748,0
9749,5
9750,2
9751,4
9752,0
9753,0
9754,4
9755,6
9756,4
9757,6
9758,2
9759,5
9760,4
9761,2
9762,3
9763,4
9764,3
9765,2
9766,3
9767,0
9768,6
9769,4
9770,6
9771,0
9772,3
9773,6
9774,3
9775,3
9776,3
9777,6
9778,3
9779,3
9780,4
9781,5
9782,2
9783,3
9784,5
9785,0
9786,5
9787,5
9788,0
9789,2
9790,3
9791,4
9792,5
9793,6
9794,6
9795,5
9796,5
9797,5
9798,0
9799,6
9800,3
9801,5
9802,0
9803,4
9804,0
9805,6
9806,5
9807,6
9808,2
9809,4
9810,4
9811,6
9812,3
9813,5
9814,6
9815,2
9816,3
9817,4
9818,6
9819,3
9820,2
9821,5
9822,0
9823,4
9824,6
9825,3
9826,3
9827,3
9828,3
9829,6
9830,5
9831,6
9832,4
9833,3
9834,3
9835,5
9836,2
9837,3
9838,4
9839,5
9840,6
9841,4
9842,2
9843,6
9844,1
9845,3
9846,3
9847,6
9848,3
9849,5
9850,4
9851,4
9852,6
9853,5
9854,2
9855,3
9856,6
9857,6
9858,6
9859,5
9860,2
9861,5
9862,0
9863,4
9864,4
9865,3
9866,4
9867,6
9868,4
9869,5
9870,4
9871,3
9872,3
9873,4
9874,6
9875,3
9876,0
9877,4
9878,3
9879,2
9880,5
9881,6
9882,3
9883,3
9884,0
9885,4
9886,3
9887,5
9888,4
9889,6
9890,3
9891,4
9892,4
9893,3
9894,5
9895,6
9896,4
9897,4
9898,0
9899,3
9900,4
9901,3
9902,6
9903,3
9904,3
9905,0
9906,6
9907,6
9908,5
9909,4
9910,3
9911,2
9912,6
9913,1
9914,3
9915,6
9916,0
9917,3
9918,5
9919,0
9920,6
9921,3
9922,3
9923,4
9924,5
9925,3
9926,6
9927,4
9928,3
9929,3
9930,6
9931,0
9932,3
9933,3
9934,3
9935,3
9936,6
9937,3
9938,4
9939,2
9940,3
9941,2
9942,5
9943,4
9944,3
9945,6
9946,4
9947,5
9948,2
9949,5
9950,6
9951,2
9952,4
9953,0
9954,3
9955,5
9956,0
9957,4
9958,2
9959,3
9960,3
9961,6
9962,4
9963,4
9964,2
9965,2
9966,4
9967,3
9968,2
9969,2
9970,6
9971,3
9972,4
9973,3
9974,4
9975,6
9976,6
9977,3
9978,3
9979,3
9980,6
9981,3
9982,6
9983,3
9984,6
9985,5
9986,6
9987,4
9988,6
9989,3
9990,5
9991,3
9992,5
9993,6
9994,0
9995,6
9996,5
9997,4
9998,6
9999,6
10000,3
10001,3
10002,0
10003,4
10004,4
10005,3
10006,4
10007,5
10008,4
10009,5
10010,2
10011,5
10012,0
10013,5
10014,6
10015,2
10016,0
10017,3
10018,1
10019,3
10020,4
10021,6
10022,1
10023,3
10024,6
10025,2
10026,6
10027,4
10028,4
10029,2
10030,6
10031,4
10032,2
10033,6
10034,4
10035,3
10036,4
10037,4
10038,0
10039,3
10040,6
10041,6
10042,3
10043,2
10044,2
10045,4
10046,3
10047,2
10048,6
10049,4
10050,3
10051,6
10052,0
10053,1
10054,6
10055,2
10056,5
10057,3
10058,4
10059,4
10060,3
10061,5
10062,6
10063,0
10064,6
10065,2
10066,3
10067,2
10068,6
10069,0
10070,4
10071,3
10072,4
10073,6
10074,3
10075,4
10076,2
10077,4
10078,4
10079,0
10080,5
10081,3
10082,5
10083,6
10084,6
10085,6
10086,6
10087,5
10088,2
10089,3
10090,2
10091,2
10092,3
10093,6
10094,3
10095,0
10096,3
10097,6
10098,3
10099,2
10100,6
10101,6
10102,3
10103,6
10104,3
10105,6
10106,3
10107,2
10108,3
10109,6
10110,6
10111,3
10112,1
10113,3
10114,4
10115,0
10116,4
10117,6
10118,6
10119,6
10120,3
10121,0
10122,0
10123,2
10124,3
10125,2
10126,3
10127,4
10128,4
10129,6
10130,0
10131,6
10132,4
10133,6
10134,6
10135,3
10136,4
10137,0
10138,3
10139,3
10140,3
10141,5
10142,0
10143,6
10144,5
10145,3
10146,3
10147,4
10148,6
10149,2
10150,6
10151,3
10152,2
10153,3
10154,0
10155,0
10156,3
10157,6
10158,4
10159,3
10160,3
10161,3
10162,5
10163,0
10164,4
10165,4
10166,3
10167,4
10168,3
10169,2
10170,2
10171,6
10172,4
10173,4
10174,6
10175,4
10176,3
10177,6
10178,3
10179,6
10180,6
10181,0
10182,6
10183,2
10184,5
10185,5
10186,3
10187,3
10188,2
10189,2
10190,6
10191,2
10192,4
10193,3
10194,3
10195,6
10196,0
10197,6
10198,4
10199,6
10200,6
10201,2
10202,0
10203,3
10204,6
10205,4
10206,6
10207,0
10208,2
10209,2
10210,2
10211,5
10212,2
10213,5
10214,4
10215,4
10216,6
10217,6
10218,3
10219,6
10220,2
10221,3
10222,6
10223,4
10224,3
10225,6
10226,0
10227,5
10228,3
10229,3
10230,2
10231,3
10232,5
10233,6
10234,6
10235,6
10236,1
10237,3
10238,3
10239,4
10240,6
10241,2
10242,0
10243,3
10244,2
10245,4
10246,5
10247,6
10248,3
10249,5
10250,0
10251,0
10252,4
10253,4
10254,4
10255,4
10256,3
10257,3
10258,3
10259,5
10260,5
10261,5
10262,0
10263,6
10264,6
10265,2
10266,6
10267,2
10268,5
10269,2
10270,3
10271,6
10272,3
10273,6
10274,6
10275,6
10276,3
10277,3
10278,2
10279,2
10280,3
10281,4
10282,5
10283,3
10284,3
10285,2
10286,0
10287,6
10288,3
10289,4
10290,3
10291,3
10292,2
10293,6
10294,6
10295,3
10296,6
10297,3
10298,3
10299,2
10300,2
10301,2
10302,4
10303,0
10304,6
10305,4
10306,5
10307,3
10308,3
10309,6
10310,3
10311,4
10312,3
10313,4
10314,3
10315,0
10316,0
10317,3
10318,3
10319,5
10320,2
10321,6
10322,6
10323,6
10324,2
10325,0
10326,2
10327,3
10328,2
10329,6
10330,4
10331,3
10332,4
10333,2
10334,4
10335,2
10336,3
10337,5
10338,3
10339,4
10340,6
10341,5
10342,2
10343,3
10344,3
10345,3
10346,6
10347,3
10348,0
10349,3
10350,4
10351,3
10352,4
10353,6
10354,6
10355,2
10356,5
10357,5
10358,4
10359,0
10360,5
10361,6
10362,3
10363,0
10364,4
10365,5
10366,3
10367,3
10368,3
10369,6
10370,3
10371,0
10372,5
10373,2
10374,5
10375,4
10376,3
10377,6
10378,0
10379,4
10380,6
10381,6
10382,4
10383,4
10384,2
10385,0
10386,4
10387,3
10388,0
10389,4
10390,6
10391,2
10392,5
10393,6
10394,0
10395,5
10396,2
10397,0
10398,3
10399,0
10400,3
10401,0
10402,5
10403,3
10404,6
10405,0
10406,6
10407,4
10408,5
10409,3
10410,5
10411,5
10412,6
10413,2
10414,1
10415,6
10416,4
10417,5
10418,3
10419,4
10420,0
10421,6
10422,3
10423,0
10424,3
10425,6
10426,0
10427,3
10428,3
10429,0
10430,0
10431,0
10432,3
10433,2
10434,2
10435,1
10436,3
10437,4
10438,3
10439,3
10440,0
10441,0
10442,4
10443,2
10444,5
10445,4
10446,5
10447,3
10448,2
10449,3
10450,4
10451,6
10452,4
10453,6
10454,4
10455,4
10456,3
10457,5
10458,2
10459,2
10460,2
10461,4
10462,4
10463,2
10464,3
10465,3
10466,6
10467,3
10468,3
10469,3
10470,2
10471,3
10472,0
10473,5
10474,0
10475,0
10476,5
10477,3
10478,3
10479,6
10480,3
10481,3
10482,4
10483,3
10484,6
10485,3
10486,5
10487,4
10488,4
10489,2
10490,0
10491,2
10492,3
10493,5
10494,2
10495,6
10496,4
10497,0
10498,4
10499,6
10500,3
10501,6
10502,3
10503,4
10504,6
10505,5
10506,3
10507,2
10508,2
10509,3
10510,0
10511,0
10512,6
10513,4
10514,3
10515,4
10516,6
10517,2
10518,6
10519,4
10520,4
10521,1
10522,6
10523,6
10524,2
10525,3
10526,6
10527,5
10528,3
10529,6
10530,5
10531,4
10532,2
10533,6
10534,2
10535,6
10536,6
10537,3
10538,4
10539,4
10540,3
10541,0
10542,3
10543,3
10544,0
10545,5
10546,4
10547,4
10548,0
10549,4
10550,3
10551,4
10552,3
10553,4
10554,0
10555,3
10556,5
10557,4
10558,4
10559,4
10560,4
10561,4
10562,6
10563,0
10564,2
10565,4
10566,5
10567,6
10568,2
10569,6
10570,3
10571,3
10572,2
10573,6
10574,3
10575,5
10576,5
10577,4
10578,3
10579,5
10580,5
10581,6
10582,2
10583,6
10584,6
10585,5
10586,6
10587,3
10588,4
10589,4
10590,3
10591,2
10592,2
10593,0
10594,3
10595,3
10596,6
10597,3
10598,6
10599,3
10600,6
10601,3
10602,5
10603,2
10604,0
10605,0
10606,1
10607,4
10608,3
10609,3
10610,3
10611,2
10612,6
10613,6
10614,2
10615,3
10616,6
10617,3
10618,4
10619,3
10620,4
10621,3
10622,3
10623,0
10624,6
10625,2
10626,0
10627,3
10628,4
10629,3
10630,6
10631,4
10632,4
10633,3
10634,6
10635,3
10636,6
10637,0
10638,4
10639,3
10640,3
10641,6
10642,4
10643,5
10644,3
10645,0
10646,1
10647,3
10648,6
10649,6
10650,4
10651,0
10652,3
10653,6
10654,3
10655,4
10656,0
10657,4
10658,4
10659,4
10660,3
10661,0
10662,6
10663,4
10664,6
10665,4
10666,0
10667,6
10668,5
10669,4
10670,4
10671,4
10672,5
10673,2
10674,4
10675,6
10676,6
10677,0
10678,3
10679,4
10680,3
10681,3
10682,6
10683,3
10684,3
10685,3
10686,4
10687,2
10688,4
10689,4
10690,3
10691,3
10692,4
10693,6
10694,6
10695,2
10696,3
10697,3
10698,2
10699,0
10700,5
10701,5
10702,6
10703,3
10704,6
10705,1
10706,6
10707,3
10708,3
10709,6
10710,5
10711,4
10712,6
10713,4
10714,6
10715,6
10716,0
10717,6
10718,2
10719,6
10720,4
10721,6
10722,3
10723,5
10724,3
10725,6
10726,6
10727,3
10728,3
10729,0
10730,3
10731,1
10732,6
10733,3
10734,5
10735,3
10736,2
10737,4
10738,6
10739,3
10740,2
10741,3
10742,4
10743,0
10744,5
10745,6
